Dados	Densidade de Fluxo (Jy)	G1	G2	G3	G4	G5	Ajuste		
-120.547457	2.30019	0.60771	0.20771	0.57891	0.00012	0.17027	1.56472	0.54092	-0.73547
-119.644587	1.88655	0.60552	0.19499	0.66091	0.00017	0.17181	1.63340	0.06409	-0.25315
-118.741717	2.14885	0.60332	0.18288	0.75143	0.00025	0.17335	1.71122	0.19152	-0.43763
-117.838847	2.34850	0.60113	0.17134	0.85085	0.00035	0.17489	1.79856	0.30243	-0.54994
-116.935977	2.63287	0.59893	0.16037	0.95948	0.00049	0.17645	1.89572	0.54340	-0.73715
-116.033108	2.35944	0.59674	0.14995	1.07755	0.00069	0.17801	2.00293	0.12710	-0.35651
-115.130238	2.72488	0.59454	0.14007	1.20519	0.00097	0.17958	2.12034	0.36548	-0.60455
-114.227368	3.17722	0.59234	0.13071	1.34244	0.00134	0.18115	2.24797	0.86349	-0.92924
-113.324498	2.90220	0.59014	0.12185	1.48920	0.00185	0.18273	2.38576	0.26671	-0.51644
-112.421628	2.79101	0.58794	0.11348	1.64523	0.00254	0.18432	2.53350	0.06631	-0.25750
-111.518758	3.14317	0.58573	0.10557	1.81018	0.00347	0.18591	2.69087	0.20457	-0.45230
-110.615889	2.78861	0.58353	0.09812	1.98351	0.00472	0.18751	2.85739	0.00473	0.06878
-109.713019	3.17645	0.58133	0.09111	2.16454	0.00639	0.18912	3.03248	0.02073	-0.14397
-108.810149	4.16602	0.57912	0.08451	2.35242	0.00860	0.19073	3.21538	0.90372	-0.95064
-107.907279	3.99626	0.57692	0.07831	2.54614	0.01152	0.19235	3.40524	0.34930	-0.59102
-107.004409	4.10436	0.57471	0.07249	2.74454	0.01536	0.19398	3.60108	0.25329	-0.50328
-106.101540	4.59016	0.57251	0.06704	2.94628	0.02038	0.19561	3.80181	0.62149	-0.78834
-105.198670	4.67769	0.57030	0.06193	3.14991	0.02690	0.19724	4.00629	0.45078	-0.67140
-104.295800	4.95986	0.56809	0.05716	3.35382	0.03534	0.19889	4.21330	0.55736	-0.74656
-103.392930	5.10311	0.56589	0.05270	3.55632	0.04619	0.20054	4.42163	0.46442	-0.68148
-102.490060	5.20478	0.56368	0.04854	3.75560	0.06008	0.20219	4.63009	0.33027	-0.57469
-101.587191	5.07787	0.56147	0.04466	3.94981	0.07776	0.20385	4.83756	0.05775	-0.24030
-100.684321	5.32027	0.55926	0.04106	4.13707	0.10015	0.20552	5.04306	0.07685	-0.27721
-99.781451	5.60852	0.55706	0.03770	4.31546	0.12835	0.20719	5.24575	0.13160	-0.36277
-98.878581	5.89987	0.55485	0.03459	4.48311	0.16367	0.20887	5.44508	0.20683	-0.45478
-97.975711	5.34674	0.55264	0.03170	4.63822	0.20768	0.21055	5.64079	0.08646	0.29404
-97.072842	5.58175	0.55043	0.02902	4.77904	0.26223	0.21224	5.83296	0.06311	0.25121
-96.169972	5.80049	0.54823	0.02654	4.90398	0.32947	0.21393	6.02216	0.04914	0.22167
-95.267102	5.81422	0.54602	0.02425	5.01159	0.41192	0.21563	6.20941	0.15617	0.39519
-94.364232	5.91908	0.54381	0.02214	5.10059	0.51245	0.21733	6.39633	0.22777	0.47726
-93.461362	6.36442	0.54161	0.02019	5.16993	0.63438	0.21904	6.58515	0.04872	0.22073
-92.558492	6.86031	0.53940	0.01839	5.21875	0.78145	0.22075	6.77874	0.00665	-0.08156
-91.655623	7.06275	0.53720	0.01674	5.24647	0.95786	0.22247	6.98073	0.00673	-0.08202
-90.752753	7.22850	0.53499	0.01521	5.25274	1.16830	0.22419	7.19545	0.00109	-0.03305
-89.849883	7.36332	0.53279	0.01382	5.23750	1.41795	0.22592	7.42797	0.00418	0.06466
-88.947013	7.94146	0.53059	0.01254	5.20092	1.71245	0.22765	7.68415	0.06621	-0.25731
-88.044143	8.06283	0.52839	0.01136	5.14345	2.05792	0.22939	7.97051	0.00852	-0.09232
-87.141274	8.61398	0.52619	0.01029	5.06579	2.46089	0.23112	8.29429	0.10220	-0.31970
-86.238404	9.32472	0.52399	0.00931	4.96888	2.92825	0.23287	8.66330	0.43747	-0.66142
-85.335534	10.06455	0.52179	0.00841	4.85388	3.46718	0.23462	9.08588	0.95780	-0.97867
-84.432664	10.33132	0.51959	0.00759	4.72212	4.08505	0.23637	9.57073	0.57850	-0.76059
-83.529794	10.82130	0.51740	0.00685	4.57514	4.78929	0.23812	10.12679	0.48234	-0.69451
-82.626925	10.98355	0.51520	0.00617	4.41458	5.58723	0.23988	10.76307	0.04861	-0.22049
-81.724055	11.60353	0.51301	0.00555	4.24222	6.48597	0.24164	11.48840	0.01325	-0.11513
-80.821185	12.20238	0.51082	0.00499	4.05990	7.49214	0.24341	12.31126	0.01186	0.10888
-79.918315	12.92196	0.50863	0.00449	3.86951	8.61171	0.24518	13.23951	0.10084	0.31755
-79.015445	13.87166	0.50644	0.00403	3.67295	9.84974	0.24695	14.28011	0.16683	0.40845
-78.112575	14.85373	0.50425	0.00361	3.47211	11.21019	0.24872	15.43888	0.34241	0.58516
-77.209706	16.62201	0.50206	0.00323	3.26881	12.69562	0.25050	16.72022	0.00965	0.09821
-76.306836	17.75740	0.49988	0.00289	3.06481	14.30694	0.25228	18.12681	0.13647	0.36941
-75.403966	18.81809	0.49770	0.00258	2.86179	16.04326	0.25407	19.65939	0.70779	0.84130
-74.501096	20.36352	0.49552	0.00231	2.66127	17.90155	0.25585	21.31650	0.90816	0.95298
-73.598226	22.13730	0.49334	0.00206	2.46467	19.87656	0.25764	23.09427	0.91579	0.95697
-72.695357	23.62229	0.49116	0.00183	2.27325	21.96061	0.25943	24.98629	1.86048	1.36399
-71.792487	24.82709	0.48899	0.00163	2.08812	24.14348	0.26123	26.98344	4.64985	2.15635
-70.889617	26.37283	0.48681	0.00145	1.91021	26.41240	0.26302	29.07390	7.29575	2.70106
-69.986747	27.80196	0.48464	0.00129	1.74030	28.75202	0.26482	31.24308	11.84126	3.44111
-69.083877	30.43666	0.48247	0.00114	1.57902	31.14450	0.26662	33.47376	9.22396	3.03710
-68.181008	33.30333	0.48031	0.00101	1.42681	33.56965	0.26842	35.74621	5.96768	2.44288
-67.278138	35.29707	0.47814	0.00090	1.28401	36.00517	0.27022	38.03844	7.51508	2.74136
-66.375268	37.57074	0.47598	0.00080	1.15076	38.42689	0.27203	40.32646	7.59397	2.75572
-65.472398	40.60191	0.47382	0.00070	1.02712	40.80921	0.27383	42.58469	3.93140	1.98278
-64.569528	43.29967	0.47167	0.00062	0.91301	43.12544	0.27564	44.78638	2.21031	1.48671
-63.666658	45.76115	0.46951	0.00055	0.80826	45.34835	0.27745	46.90411	1.30636	1.14296
-62.763789	48.84708	0.46736	0.00048	0.71259	47.45061	0.27926	48.91030	0.00400	0.06323
-61.860919	50.96544	0.46521	0.00043	0.62568	49.40543	0.28106	50.77781	0.03521	-0.18764
-60.958049	53.91166	0.46307	0.00037	0.54712	51.18703	0.28288	52.48046	2.04831	-1.43119
-60.055179	55.91335	0.46092	0.00033	0.47646	52.77130	0.28469	53.99369	3.68509	-1.91966
-59.152309	57.94756	0.45878	0.00029	0.41323	54.13623	0.28650	55.29503	7.03589	-2.65253
-58.249440	60.49376	0.45664	0.00025	0.35693	55.26253	0.28831	56.36466	17.04944	-4.12910
-57.346570	61.52821	0.45451	0.00022	0.30703	56.13401	0.29012	57.18588	18.85579	-4.34233
-56.443700	62.29129	0.45238	0.00019	0.26303	56.73796	0.29193	57.74549	20.66426	-4.54580
-55.540830	62.88541	0.45025	0.00017	0.22441	57.06554	0.29374	58.03411	23.53515	-4.85130
-54.637960	62.73259	0.44812	0.00015	0.19068	57.11190	0.29555	58.04640	21.96036	-4.68619
-53.735091	62.23468	0.44600	0.00013	0.16135	56.87636	0.29736	57.78120	19.83346	-4.45348
-52.832221	60.49280	0.44388	0.00011	0.13598	56.36239	0.29917	57.24153	10.57075	-3.25127
-51.929351	59.28703	0.44176	0.00010	0.11413	55.57757	0.30098	56.43453	8.13672	-2.85249
-51.026481	56.71772	0.43965	0.00009	0.09539	54.53335	0.30279	55.37126	1.81296	-1.34646
-50.123611	54.25712	0.43754	0.00007	0.07941	53.24480	0.30460	54.06642	0.03637	-0.19070
-49.220742	50.91508	0.43543	0.00006	0.06583	51.73027	0.30640	52.53800	2.63389	1.62293
-48.317872	48.94252	0.43333	0.00006	0.05435	50.01092	0.30821	50.80686	3.47577	1.86434
-47.415002	46.42641	0.43123	0.00005	0.04469	48.11022	0.31001	48.89620	6.09985	2.46979
-46.512132	43.49830	0.42913	0.00004	0.03660	46.05347	0.31181	46.83105	11.10721	3.33275
-45.609262	40.25179	0.42704	0.00004	0.02985	43.86719	0.31361	44.63772	19.23641	4.38593
-44.706392	36.93106	0.42495	0.00003	0.02424	41.57859	0.31541	42.34322	29.29150	5.41216
-43.803523	34.24849	0.42286	0.00003	0.01961	39.21500	0.31720	39.97470	32.78946	5.72621
-42.900653	31.76535	0.42078	0.00002	0.01580	36.80333	0.31900	37.55893	33.56555	5.79358
-41.997783	29.77631	0.41870	0.00002	0.01267	34.36961	0.32079	35.12179	28.57414	5.34548
-41.094913	28.04588	0.41663	0.00002	0.01012	31.93850	0.32258	32.68784	21.54779	4.64196
-40.192043	25.84170	0.41456	0.00001	0.00806	29.53295	0.32436	30.27994	19.69792	4.43823
-39.289174	24.15839	0.41249	0.00001	0.00638	27.17388	0.32614	27.91891	14.14149	3.76052
-38.386304	22.79928	0.41043	0.00001	0.00504	24.87992	0.32792	25.62332	7.97523	2.82404
-37.483434	21.64145	0.40837	0.00001	0.00396	22.66725	0.32970	23.40929	3.12523	1.76783
-36.580564	20.83340	0.40631	0.00001	0.00310	20.54949	0.33147	21.29039	0.20884	0.45699
-35.677694	20.27018	0.40426	0.00001	0.00242	18.53770	0.33324	19.27763	0.98516	-0.99255
-34.774825	19.35671	0.40222	0.00001	0.00188	16.64037	0.33501	17.37948	3.90944	-1.97723
-33.871955	18.46703	0.40017	0.00000	0.00145	14.86356	0.33677	15.60196	8.20865	-2.86507
-32.969085	17.09509	0.39813	0.00000	0.00112	13.21098	0.33853	13.94876	9.89939	-3.14633
-32.066215	16.57292	0.39610	0.00000	0.00086	11.68422	0.34028	12.42146	17.23456	-4.15145
-31.163345	16.19651	0.39407	0.00000	0.00065	10.28293	0.34203	11.01969	26.79943	-5.17682
-30.260475	15.77610	0.39204	0.00000	0.00050	9.00506	0.34378	9.74138	36.41785	-6.03472
-29.357606	14.61447	0.39002	0.00000	0.00038	7.84709	0.34552	8.58301	36.37848	-6.03146
-28.454736	13.80236	0.38801	0.00000	0.00028	6.80430	0.34725	7.53984	39.21907	-6.26251
-27.551866	12.98887	0.38599	0.00000	0.00021	5.87098	0.34898	6.60617	40.73886	-6.38270
-26.648996	12.58534	0.38399	0.00000	0.00016	5.04069	0.35071	5.77555	46.37333	-6.80980
-25.746126	11.82636	0.38198	0.00000	0.00012	4.30648	0.35243	5.04101	46.04105	-6.78536
-24.843257	11.16144	0.37998	0.00000	0.00009	3.66106	0.35415	4.39528	45.78092	-6.76616
-23.940387	10.15342	0.37799	0.00000	0.00007	3.09702	0.35586	3.83093	39.97390	-6.32249
-23.037517	9.45196	0.37600	0.00000	0.00005	2.60695	0.35756	3.34056	37.34928	-6.11141
-22.134647	8.80113	0.37401	0.00000	0.00004	2.18361	0.35926	2.91692	34.62392	-5.88421
-21.231777	8.07659	0.37203	0.00000	0.00003	1.81999	0.36095	2.55300	30.51006	-5.52359
-20.328908	7.68376	0.37006	0.00000	0.00002	1.50944	0.36264	2.24215	29.61110	-5.44161
-19.426038	6.61273	0.36809	0.00000	0.00001	1.24571	0.36431	1.97812	21.47955	-4.63460
-18.523168	6.08085	0.36612	0.00000	0.00001	1.02298	0.36599	1.75510	18.71212	-4.32575
-17.620298	5.79501	0.36416	0.00000	0.00001	0.83593	0.36765	1.56775	17.86974	-4.22726
-16.717428	5.50937	0.36220	0.00000	0.00001	0.67972	0.36931	1.41124	16.79466	-4.09813
-15.814559	5.21808	0.36025	0.00000	0.00000	0.54997	0.37096	1.28119	15.49912	-3.93689
-14.911689	5.08707	0.35830	0.00000	0.00000	0.44279	0.37261	1.17371	15.31438	-3.91336
-14.008819	4.38491	0.35636	0.00000	0.00000	0.35474	0.37425	1.08535	10.88704	-3.29955
-13.105949	3.40305	0.35443	0.00000	0.00000	0.28280	0.37588	1.01311	5.71183	-2.38994
-12.203079	3.36863	0.35249	0.00000	0.00000	0.22434	0.37750	0.95433	5.82882	-2.41429
-11.300209	2.99782	0.35057	0.00000	0.00000	0.17708	0.37911	0.90676	4.37250	-2.09105
-10.397340	2.94653	0.34865	0.00000	0.00000	0.13909	0.38072	0.86846	4.31840	-2.07808
-9.494470	2.92266	0.34673	0.00000	0.00000	0.10871	0.38232	0.83776	4.34682	-2.08490
-8.591600	2.42444	0.34482	0.00000	0.00000	0.08455	0.38391	0.81328	2.59585	-1.61116
-7.688730	2.42627	0.34291	0.00000	0.00000	0.06543	0.38549	0.79384	2.66485	-1.63244
-6.785860	2.21395	0.34101	0.00000	0.00000	0.05039	0.38706	0.77846	2.06061	-1.43548
-5.882991	1.89723	0.33912	0.00000	0.00000	0.03861	0.38863	0.76636	1.27887	-1.13087
-4.980121	1.71683	0.33723	0.00000	0.00000	0.02944	0.39018	0.75685	0.92155	-0.95998
-4.077251	1.73422	0.33534	0.00000	0.00000	0.02234	0.39173	0.74941	0.96986	-0.98482
-3.174381	1.85970	0.33346	0.00000	0.00000	0.01686	0.39327	0.74359	1.24570	-1.11611
-2.271511	1.50003	0.33159	0.00000	0.00000	0.01267	0.39480	0.73905	0.57908	-0.76097
-1.368642	1.29365	0.32972	0.00000	0.00000	0.00947	0.39631	0.73550	0.31153	-0.55815
-0.465772	1.37877	0.32785	0.00000	0.00000	0.00705	0.39782	0.73272	0.41738	-0.64605
0.437098	0.99587	0.32600	0.00000	0.00000	0.00522	0.39932	0.73053	0.07040	-0.26534
1.339968	0.88084	0.32414	0.00000	0.00000	0.00384	0.40081	0.72879	0.02312	-0.15205
2.242838	0.92049	0.32230	0.00000	0.00000	0.00282	0.40229	0.72740	0.03728	-0.19309
3.145708	0.93212	0.32046	0.00000	0.00000	0.00205	0.40375	0.72626	0.04238	-0.20586
4.048577	1.00773	0.31862	0.00000	0.00000	0.00149	0.40521	0.72532	0.07976	-0.28241
4.951447	1.36826	0.31679	0.00000	0.00000	0.00108	0.40666	0.72453	0.41440	-0.64374
5.854317	1.54698	0.31497	0.00000	0.00000	0.00077	0.40809	0.72383	0.67757	-0.82314
6.757187	0.94852	0.31315	0.00000	0.00000	0.00055	0.40952	0.72322	0.05076	-0.22530
7.660057	1.01666	0.31133	0.00000	0.00000	0.00039	0.41093	0.72266	0.08644	-0.29400
8.562926	1.15013	0.30953	0.00000	0.00000	0.00028	0.41234	0.72214	0.18318	-0.42799
9.465796	0.65278	0.30772	0.00000	0.00000	0.00020	0.41373	0.72165	0.00474	0.06887
10.368666	0.93310	0.30593	0.00000	0.00000	0.00014	0.41511	0.72117	0.04491	-0.21193
11.271536	0.87406	0.30414	0.00000	0.00000	0.00010	0.41648	0.72071	0.02352	-0.15335
12.174406	0.39602	0.30235	0.00000	0.00000	0.00007	0.41783	0.72025	0.10512	0.32423
13.077275	0.25392	0.30057	0.00000	0.00000	0.00005	0.41918	0.71980	0.21704	0.46588
13.980145	0.56502	0.29880	0.00000	0.00000	0.00003	0.42051	0.71934	0.02382	0.15432
14.883015	0.83988	0.29703	0.00000	0.00000	0.00002	0.42183	0.71888	0.01464	-0.12100
15.785885	0.84609	0.29527	0.00000	0.00000	0.00001	0.42313	0.71842	0.01630	-0.12766
16.688755	1.27515	0.29352	0.00000	0.00000	0.00001	0.42443	0.71796	0.31046	-0.55719
17.591625	0.89339	0.29177	0.00000	0.00000	0.00001	0.42571	0.71749	0.03094	-0.17591
18.494494	1.07371	0.29002	0.00000	0.00000	0.00000	0.42698	0.71701	0.12723	-0.35670
19.397364	1.28410	0.28829	0.00000	0.00000	0.00000	0.42824	0.71653	0.32214	-0.56757
20.300234	1.20772	0.28655	0.00000	0.00000	0.00000	0.42948	0.71604	0.24175	-0.49168
21.203104	0.72769	0.28483	0.00000	0.00000	0.00000	0.43071	0.71554	0.00015	-0.01215
22.105974	0.75842	0.28311	0.00000	0.00000	0.00000	0.43193	0.71504	0.00188	-0.04339
23.008843	0.66721	0.28139	0.00000	0.00000	0.00000	0.43313	0.71453	0.00224	0.04732
23.911713	0.32480	0.27969	0.00000	0.00000	0.00000	0.43432	0.71401	0.15148	0.38920
24.814583	0.37325	0.27798	0.00000	0.00000	0.00000	0.43550	0.71348	0.11575	0.34023
25.717453	0.24913	0.27629	0.00000	0.00000	0.00000	0.43666	0.71295	0.21513	0.46382
26.620323	0.60011	0.27460	0.00000	0.00000	0.00000	0.43781	0.71240	0.01261	0.11230
27.523192	0.58895	0.27292	0.00000	0.00000	0.00000	0.43894	0.71185	0.01511	0.12290
28.426062	0.67488	0.27124	0.00000	0.00000	0.00000	0.44006	0.71130	0.00133	0.03641
29.328932	0.47478	0.26957	0.00000	0.00000	0.00000	0.44116	0.71073	0.05567	0.23595
30.231802	0.30004	0.26790	0.00000	0.00000	0.00000	0.44225	0.71015	0.16820	0.41012
31.134672	-0.16784	0.26624	0.00000	0.00000	0.00000	0.44333	0.70957	0.76986	0.87741
32.037541	-0.28984	0.26459	0.00000	0.00000	0.00000	0.44439	0.70898	0.99765	0.99882
32.940411	0.31791	0.26294	0.00000	0.00000	0.00000	0.44544	0.70838	0.15246	0.39046
33.843281	0.51039	0.26130	0.00000	0.00000	0.00000	0.44647	0.70777	0.03896	0.19738
34.746151	0.36553	0.25967	0.00000	0.00000	0.00000	0.44748	0.70715	0.11670	0.34162
35.649021	0.22051	0.25804	0.00000	0.00000	0.00000	0.44848	0.70652	0.23621	0.48601
36.551891	-0.10559	0.25642	0.00000	0.00000	0.00000	0.44947	0.70589	0.65850	0.81148
37.454760	0.03052	0.25480	0.00000	0.00000	0.00000	0.45044	0.70524	0.45525	0.67472
38.357630	-0.31636	0.25319	0.00000	0.00000	0.00000	0.45139	0.70459	1.04233	1.02094
39.260500	0.06611	0.25159	0.00000	0.00000	0.00000	0.45233	0.70392	0.40681	0.63781
40.163370	0.42622	0.24999	0.00000	0.00000	0.00000	0.45326	0.70325	0.07674	0.27703
41.066240	0.65166	0.24840	0.00000	0.00000	0.00000	0.45416	0.70256	0.00259	0.05091
41.969109	0.22563	0.24682	0.00000	0.00000	0.00000	0.45505	0.70187	0.22680	0.47624
42.871979	0.48458	0.24524	0.00000	0.00000	0.00000	0.45593	0.70117	0.04691	0.21659
43.774849	0.50810	0.24367	0.00000	0.00000	0.00000	0.45679	0.70045	0.03700	0.19236
44.677719	0.45265	0.24210	0.00000	0.00000	0.00000	0.45763	0.69973	0.06105	0.24708
45.580589	0.57730	0.24054	0.00000	0.00000	0.00000	0.45846	0.69900	0.01481	0.12170
46.483458	1.00857	0.23899	0.00000	0.00000	0.00000	0.45927	0.69826	0.09629	-0.31031
47.386328	0.85023	0.23744	0.00000	0.00000	0.00000	0.46006	0.69750	0.02333	-0.15273
48.289198	0.48668	0.23590	0.00000	0.00000	0.00000	0.46084	0.69674	0.04412	0.21006
49.192068	0.60893	0.23437	0.00000	0.00000	0.00000	0.46160	0.69596	0.00757	0.08703
50.094938	0.47979	0.23284	0.00000	0.00000	0.00000	0.46234	0.69518	0.04639	0.21539
50.997808	0.41952	0.23132	0.00000	0.00000	0.00000	0.46306	0.69438	0.07555	0.27486
51.900677	0.44031	0.22980	0.00000	0.00000	0.00000	0.46377	0.69358	0.06414	0.25327
52.803547	0.77387	0.22830	0.00000	0.00000	0.00000	0.46447	0.69276	0.00658	-0.08111
53.706417	0.80548	0.22679	0.00000	0.00000	0.00000	0.46514	0.69193	0.01289	-0.11355
54.609287	0.65876	0.22530	0.00000	0.00000	0.00000	0.46580	0.69110	0.00105	0.03234
55.512157	0.47346	0.22381	0.00000	0.00000	0.00000	0.46644	0.69025	0.04699	0.21678
56.415026	0.34528	0.22233	0.00000	0.00000	0.00000	0.46706	0.68939	0.11841	0.34410
57.317896	0.71330	0.22085	0.00000	0.00000	0.00000	0.46767	0.68852	0.00061	-0.02479
58.220766	0.34362	0.21938	0.00000	0.00000	0.00000	0.46825	0.68763	0.11835	0.34402
59.123636	0.21229	0.21792	0.00000	0.00000	0.00000	0.46882	0.68674	0.22510	0.47445
60.026506	0.30593	0.21646	0.00000	0.00000	0.00000	0.46938	0.68583	0.14433	0.37991
60.929375	1.08210	0.21501	0.00000	0.00000	0.00000	0.46991	0.68492	0.15775	-0.39718
61.832245	0.96488	0.21356	0.00000	0.00000	0.00000	0.47043	0.68399	0.07890	-0.28089
62.735115	0.89995	0.21212	0.00000	0.00000	0.00000	0.47093	0.68305	0.04704	-0.21690
63.637985	0.97477	0.21069	0.00000	0.00000	0.00000	0.47141	0.68210	0.08565	-0.29267
64.540855	0.87610	0.20927	0.00000	0.00000	0.00000	0.47187	0.68114	0.03801	-0.19496
65.443725	0.84128	0.20785	0.00000	0.00000	0.00000	0.47232	0.68016	0.02596	-0.16111
66.346594	1.21871	0.20644	0.00000	0.00000	0.00000	0.47274	0.67918	0.29109	-0.53953
67.249464	0.45376	0.20503	0.00000	0.00000	0.00000	0.47315	0.67818	0.05037	0.22443
68.152334	0.48980	0.20363	0.00000	0.00000	0.00000	0.47354	0.67717	0.03511	0.18737
69.055204	0.64065	0.20224	0.00000	0.00000	0.00000	0.47392	0.67615	0.00126	0.03550
69.958074	0.74227	0.20085	0.00000	0.00000	0.00000	0.47427	0.67512	0.00451	-0.06715
70.860943	0.52008	0.19947	0.00000	0.00000	0.00000	0.47461	0.67408	0.02371	0.15399
71.763813	0.77391	0.19810	0.00000	0.00000	0.00000	0.47492	0.67302	0.01018	-0.10089
72.666683	0.35631	0.19673	0.00000	0.00000	0.00000	0.47522	0.67195	0.09963	0.31564
73.569553	0.45417	0.19537	0.00000	0.00000	0.00000	0.47550	0.67087	0.04696	0.21670
74.472423	0.35105	0.19401	0.00000	0.00000	0.00000	0.47577	0.66978	0.10159	0.31873
75.375292	0.10224	0.19266	0.00000	0.00000	0.00000	0.47601	0.66867	0.32085	0.56644
76.278162	-0.14287	0.19132	0.00000	0.00000	0.00000	0.47624	0.66756	0.65679	0.81042
77.181032	-0.13737	0.18998	0.00000	0.00000	0.00000	0.47644	0.66643	0.64610	0.80380
78.083902	-0.52019	0.18866	0.00000	0.00000	0.00000	0.47663	0.66529	1.40536	1.18548
78.986772	-0.32654	0.18733	0.00000	0.00000	0.00000	0.47680	0.66413	0.98143	0.99067
79.889641	-0.36090	0.18602	0.00000	0.00000	0.00000	0.47695	0.66297	1.04830	1.02387
80.792511	-0.08963	0.18471	0.00000	0.00000	0.00000	0.47709	0.66179	0.56463	0.75142
81.695381	-0.24366	0.18340	0.00000	0.00000	0.00000	0.47720	0.66060	0.81769	0.90426
82.598251	-0.17157	0.18210	0.00000	0.00000	0.00000	0.47730	0.65940	0.69051	0.83097
83.501121	0.19364	0.18081	0.00000	0.00000	0.00000	0.47737	0.65819	0.21580	0.46454
84.403991	0.36364	0.17953	0.00000	0.00000	0.00000	0.47743	0.65696	0.08604	0.29332
85.306860	0.14436	0.17825	0.00000	0.00000	0.00000	0.47747	0.65572	0.26149	0.51136
86.209730	0.28767	0.17698	0.00000	0.00000	0.00000	0.47749	0.65447	0.13454	0.36679
87.112600	0.06178	0.17571	0.00000	0.00000	0.00000	0.47749	0.65320	0.34978	0.59143
88.015470	0.42491	0.17445	0.00000	0.00000	0.00000	0.47748	0.65193	0.05154	0.22702
88.918340	0.93335	0.17320	0.00000	0.00000	0.00000	0.47744	0.65064	0.07993	-0.28271
89.821209	1.30857	0.17195	0.00000	0.00000	0.00000	0.47739	0.64934	0.43459	-0.65923
90.724079	0.70700	0.17071	0.00000	0.00000	0.00000	0.47731	0.64803	0.00348	-0.05897
91.626949	0.78933	0.16948	0.00000	0.00000	0.00000	0.47722	0.64670	0.02034	-0.14263
92.529819	0.68729	0.16825	0.00000	0.00000	0.00000	0.47711	0.64536	0.00176	-0.04193
93.432689	0.76906	0.16703	0.00000	0.00000	0.00000	0.47698	0.64401	0.01564	-0.12505
94.335558	0.53942	0.16581	0.00000	0.00000	0.00000	0.47684	0.64265	0.01066	0.10323
95.238428	0.54776	0.16461	0.00000	0.00000	0.00000	0.47667	0.64128	0.00874	0.09351
96.141298	0.02600	0.16340	0.00000	0.00000	0.00000	0.47649	0.63989	0.37686	0.61389
97.044168	0.03270	0.16221	0.00000	0.00000	0.00000	0.47628	0.63849	0.36698	0.60579
97.947038	0.45307	0.16102	0.00000	0.00000	0.00000	0.47606	0.63708	0.03386	0.18401
98.849908	0.65582	0.15983	0.00000	0.00000	0.00000	0.47582	0.63565	0.00041	-0.02017
99.752777	0.79374	0.15866	0.00000	0.00000	0.00000	0.47556	0.63422	0.02545	-0.15952
100.655647	0.50391	0.15748	0.00000	0.00000	0.00000	0.47529	0.63277	0.01660	0.12886
101.558517	0.33313	0.15632	0.00000	0.00000	0.00000	0.47499	0.63131	0.08891	0.29818
102.461387	0.42608	0.15516	0.00000	0.00000	0.00000	0.47468	0.62984	0.04152	0.20376
103.364257	0.45361	0.15401	0.00000	0.00000	0.00000	0.47434	0.62835	0.03053	0.17474
104.267126	-0.00838	0.15286	0.00000	0.00000	0.00000	0.47399	0.62685	0.40352	0.63523
105.169996	0.36840	0.15172	0.00000	0.00000	0.00000	0.47363	0.62535	0.06602	0.25694
106.072866	0.68691	0.15059	0.00000	0.00000	0.00000	0.47324	0.62382	0.00398	-0.06309
106.975736	0.95425	0.14946	0.00000	0.00000	0.00000	0.47283	0.62229	0.11019	-0.33196
107.878606	0.55230	0.14834	0.00000	0.00000	0.00000	0.47241	0.62075	0.00468	0.06845
108.781475	0.20372	0.14722	0.00000	0.00000	0.00000	0.47197	0.61919	0.17262	0.41547
109.684345	0.49625	0.14611	0.00000	0.00000	0.00000	0.47151	0.61762	0.01473	0.12137
110.587215	0.20060	0.14501	0.00000	0.00000	0.00000	0.47103	0.61604	0.17259	0.41544
111.490085	0.06992	0.14391	0.00000	0.00000	0.00000	0.47054	0.61445	0.29651	0.54453
112.392955	0.09445	0.14282	0.00000	0.00000	0.00000	0.47002	0.61284	0.26873	0.51839
113.295825	-0.08776	0.14173	0.00000	0.00000	0.00000	0.46949	0.61123	0.48858	0.69898
114.198694	-0.20397	0.14065	0.00000	0.00000	0.00000	0.46894	0.60960	0.66190	0.81357
115.101564	-0.37988	0.13958	0.00000	0.00000	0.00000	0.46838	0.60796	0.97582	0.98783
116.004434	-0.39236	0.13851	0.00000	0.00000	0.00000	0.46779	0.60631	0.99734	0.99867
116.907304	-0.17662	0.13745	0.00000	0.00000	0.00000	0.46719	0.60464	0.61038	0.78127
117.810174	0.04155	0.13640	0.00000	0.00000	0.00000	0.46657	0.60297	0.31519	0.56142
118.713043	-0.16747	0.13535	0.00000	0.00000	0.00000	0.46594	0.60128	0.59098	0.76875
119.615913	-0.34529	0.13430	0.00000	0.00000	0.00000	0.46528	0.59959	0.89279	0.94487
120.518783	-0.50989	0.13327	0.00000	0.00000	0.00000	0.46461	0.59788	1.22715	1.10777
121.421653	-0.37813	0.13224	0.00000	0.00000	0.00000	0.46392	0.59616	0.94924	0.97429
122.324523	0.16070	0.13121	0.00000	0.00000	0.00000	0.46322	0.59443	0.18812	0.43373
123.227392	-0.22037	0.13019	0.00000	0.00000	0.00000	0.46250	0.59269	0.66107	0.81306
124.130262	-0.24118	0.12918	0.00000	0.00000	0.00000	0.46176	0.59093	0.69242	0.83212
125.033132	0.01356	0.12817	0.00000	0.00000	0.00000	0.46100	0.58917	0.33133	0.57561
